# 36551,-0.21826647,-0.058506694,0.6592081,0.8358392,0.0,2125246.0,0.0,770.0,1.0,2040.0
Postal Code 	 x 	 y 	 iseecode 	 place 	 population 	 surface 	 altitude
22530	-0.19614293	0.79856247	22033	Caurel	387	13.16	187.0
20117	-0.06669208	0.6685909	0	Cauro	1060	27.85	356.0
59400	-0.11903439	0.8189862	59141	Cauroir	515	5.62	60.0
8310	-0.108016506	0.80289483	8092	Cauroy	194	17.5	140.0
51220	-0.11411764	0.80370307	51102	Cauroy-lès-Hermonville	372	10.19	90.0
24150	-0.1643649	0.73228556	24088	Cause-de-Clérans	310	14.47	70.0
82300	-0.15587626	0.718374	82037	Caussade	5971	45.98	110.0
65700	-0.17674641	0.71062684	65137	Caussade-Rivière	104	6.25	158.0
30750	-0.13355169	0.7131062	30074	Causse-Bégon	23	7.64	869.0
34380	-0.13058135	0.708167	34060	Causse-de-la-Selle	291	45.12	244.0
12700	-0.14851397	0.7236306	12257	Causse-et-Diège	624	30.01	347.0
32100	-0.17031808	0.7170373	32095	Caussens	549	13.41	203.0
34490	-0.13843733	0.7034911	34061	Causses-et-Veyran	546	17.89	150.0
34600	-0.13742231	0.7047059	34062	Caussiniojouls	117	10.52	310.0
6460	-0.08991528	0.70234305	6037	Caussols	150	27.67	1100.0
9250	-0.15647864	0.69387615	9087	Caussou	84	15.87	880.0
65110	-0.18037198	0.70018816	65138	Cauterets	1305	158.71	940.0
27350	-0.15080173	0.80950665	27134	Cauverville-en-Roumois	171	3.31	130.0
14190	-0.1619567	0.80616844	14145	Cauvicourt	367	9.69	110.0
33690	-0.1747739	0.72626877	33113	Cauvignac	107	5.53	134.0
60730	-0.13304268	0.80562997	60135	Cauvigny	1199	17.44	82.0
14770	-0.16573128	0.8051497	14146	Cauville	126	5.92	180.0
76930	-0.15578683	0.81479913	76167	Cauville-sur-Mer	1243	11.33	90.0
34720	-0.13480937	0.703542	34063	Caux	1968	25.0	93.0
11170	-0.14953157	0.7007959	11084	Caux-et-Sauzens	739	9.19	150.0
47470	-0.1640571	0.72177577	47062	Cauzac	365	14.67	90.0
46110	-0.15217452	0.73271775	46065	Cavagnac	432	10.35	160.0
84300	-0.113133766	0.70638686	84035	Cavaillon	24563	45.99	70.0
83240	-0.095520206	0.6929126	83036	Cavalaire-sur-Mer	5237	17.01	20.0
22140	-0.19782569	0.80713874	22034	Cavan	1129	16.82	96.0
11570	-0.14878839	0.69968086	11085	Cavanac	665	9.0	157.0
47330	-0.16532162	0.7293417	47063	Cavarc	147	11.99	100.0
30820	-0.122855395	0.70751	30075	Caveirac	3099	15.36	94.0
11510	-0.14118737	0.6943711	11086	Caves	357	9.04	31.0
33620	-0.1765172	0.73873955	33114	Cavignac	1190	6.69	67.0
50620	-0.1709045	0.81057274	50106	Cavigny	243	6.85	30.0
30330	-0.118951716	0.7120852	30076	Cavillargues	645	11.15	134.0
80310	-0.13317369	0.8166299	80180	Cavillon	94	5.49	110.0
62140	-0.13268732	0.8253565	62220	Cavron-Saint-Martin	402	11.94	30.0
9250	-0.1575152	0.6944629	9088	Caychax	18	5.66	900.0
80720	-0.12772892	0.8140226	80181	Cayeux-en-Santerre	79	5.44	52.0
80410	-0.13891664	0.8222033	80182	Cayeux-sur-Mer	2781	27.64	5.0
82160	-0.15274811	0.71916884	82038	Caylus	1324	97.16	260.0
82440	-0.15695457	0.7174069	82039	Cayrac	366	6.22	87.0
43510	-0.12592688	0.7272415	43042	Cayres	613	29.24	1120.0
82240	-0.15479009	0.7191688	82040	Cayriech	208	7.82	148.0
15290	-0.14541721	0.728498	15030	Cayrols	227	9.42	580.0
31230	-0.16566706	0.70563257	31593	Cazac	81	6.29	357.0
33113	-0.17893036	0.7257259	33115	Cazalis	179	47.03	102.0
40700	-0.1848065	0.7141663	40079	Cazalis	134	5.17	117.0
11270	-0.15347406	0.7009479	11087	Cazalrenoux	84	13.78	330.0
82140	-0.15381002	0.7172689	82041	Cazals	159	11.43	140.0
46250	-0.15834717	0.7273011	46066	Cazals	576	10.51	180.0
9500	-0.15380393	0.6990481	9089	Cazals-des-Baylès	36	4.7	350.0
31110	-0.17195609	0.69709677	31129	Cazaril-Laspènes	19	2.42	1000.0
31580	-0.17117137	0.7037593	31130	Cazaril-Tambourès	99	7.02	460.0
65370	-0.17141211	0.6997813	65139	Cazarilh	32	3.15	600.0
33430	-0.17638162	0.72751224	33116	Cazats	224	7.5	100.0
32150	-0.17645341	0.71800494	32096	Cazaubon	1545	56.01	134.0
33790	-0.1729917	0.73120064	33117	Cazaugitat	223	14.45	112.0
31160	-0.16942231	0.6999435	31131	Cazaunous	47	4.71	560.0
9120	-0.15939708	0.6993799	9090	Cazaux	44	7.39	370.0
32190	-0.17326206	0.7125182	32097	Cazaux-d'Anglès	116	12.54	171.0
65590	-0.17409927	0.6990685	65140	Cazaux-Debat	12	1.6	860.0
65510	-0.1738612	0.6979741	65141	Cazaux-Fréchet-Anéran-Camors	44	12.82	1120.0
31440	-0.17134601	0.698184	31132	Cazaux-Layrisse	86	2.73	660.0
32130	-0.16461197	0.708903	32098	Cazaux-Savès	138	5.64	154.0
32230	-0.17500839	0.7091986	32099	Cazaux-Villecomtal	83	4.07	240.0
9160	-0.1654617	0.6995131	9091	Cazavet	181	18.17	430.0
31110	-0.17254941	0.69730747	31133	Cazeaux-de-Larboust	81	21.61	980.0
34460	-0.13935396	0.7027171	34065	Cazedarnes	394	11.65	150.0
9400	-0.15797974	0.69537205	9092	Cazenave-Serres-et-Allens	49	16.39	840.0
32800	-0.17374316	0.7165491	32100	Cazeneuve	127	8.26	150.0
31420	-0.1672336	0.70301366	31134	Cazeneuve-Montaut	54	4.66	370.0
31220	-0.16431463	0.70292777	31135	Cazères	3260	19.85	243.0
40270	-0.18007998	0.7156313	40080	Cazères-sur-l'Adour	862	30.42	73.0
82110	-0.159826	0.7201903	82042	Cazes-Mondenard	1237	58.46	140.0
34270	-0.12892051	0.7073222	34066	Cazevieille	118	16.28	300.0
47370	-0.16268693	0.72368205	47064	Cazideroque	264	12.09	150.0
11570	-0.14833342	0.6998345	11088	Cazilhac	1449	4.11	140.0
34190	-0.12970495	0.7100479	34067	Cazilhac	1161	11.8	162.0
46600	-0.15259738	0.7325378	46067	Cazillac	345	18.98	200.0
24370	-0.15507698	0.73095953	24089	Cazoulès	436	3.69	100.0
34120	-0.13369243	0.703383	34068	Cazouls-d'Hérault	272	4.33	17.0
34370	-0.13843748	0.7020545	34069	Cazouls-lès-Béziers	3321	38.4	70.0
61330	-0.1678703	0.79748744	61075	Ceaucé	1248	41.75	140.0
36200	-0.14857596	0.75891584	36032	Ceaulmont	651	17.56	230.0
50220	-0.1759932	0.80161184	50108	Céaux	379	8.53	20.0
43270	-0.1260629	0.7318149	43043	Céaux-d'Allègre	412	32.57	900.0
86700	-0.16513763	0.75823194	86043	Ceaux-en-Couhé	493	16.27	127.0
86200	-0.16277778	0.7703333	86044	Ceaux-en-Loudun	579	28.79	74.0
34360	-0.14003862	0.70248115	34070	Cébazan	343	13.06	157.0
63118	-0.13228777	0.74411273	63063	Cébazat	7800	10.14	350.0
52220	-0.10657752	0.7872291	52088	Ceffonds	586	36.47	132.0
1430	-0.10282602	0.7453822	1067	Ceignes	230	10.22	630.0
34260	-0.1372922	0.7091203	34071	Ceilhes-et-Rocozels	256	27.94	440.0
5600	-0.089892015	0.7185343	5026	Ceillac	276	96.25	1633.0
63520	-0.12776513	0.7403063	63065	Ceilloux	151	9.1	660.0
54134	-0.09044241	0.78631574	54109	Ceintrey	741	11.09	240.0
41360	-0.15396617	0.7831116	41030	Cellé	270	12.68	90.0
86600	-0.16528465	0.7601258	86045	Celle-Lévescault	1060	42.91	100.0
16260	-0.16459255	0.7505362	16068	Cellefrouin	508	40.13	100.0
17520	-0.17464522	0.7473208	17076	Celles	251	5.98	30.0
24600	-0.16619831	0.74026364	24090	Celles	552	27.98	100.0
34800	-0.1347784	0.7062684	34072	Celles	20	7.66	140.0
9000	-0.15758127	0.6966621	9093	Celles	134	10.39	500.0
15170	-0.13580881	0.7320984	15031	Celles	239	18.27	894.0
52360	-0.09875376	0.776504	52089	Celles-en-Bassigny	81	8.95	340.0
2330	-0.11890538	0.7983927	2146	Celles-lès-Condé	77	3.9	86.0
2370	-0.11895974	0.80538964	2148	Celles-sur-Aisne	205	6.13	70.0
79370	-0.1705617	0.7582341	79061	Celles-sur-Belle	3480	37.64	117.0
63250	-0.12579723	0.7436555	63066	Celles-sur-Durolle	1914	38.86	660.0
10110	-0.111608155	0.7808919	10070	Celles-sur-Ource	455	9.6	170.0
88110	-0.08153696	0.7841857	88082	Celles-sur-Plaine	840	20.18	320.0
41120	-0.14796194	0.7765951	41031	Cellettes	2138	20.94	80.0
16230	-0.16758025	0.75059146	16069	Cellettes	415	9.58	90.0
7590	-0.1253711	0.722858	7047	Cellier-du-Luc	99	14.78	980.0
42320	-0.11560856	0.7364173	42032	Cellieu	1466	12.14	520.0
63200	-0.13150446	0.74604285	63068	Cellule	670	8.71	331.0
36200	-0.14943568	0.759006	36033	Celon	382	17.26	200.0
15500	-0.13203523	0.7319915	15032	Celoux	89	9.76	1010.0
52600	-0.0995687	0.7756526	52090	Celsoy	94	5.47	340.0
77930	-0.13203596	0.7905736	77065	Cély	1010	6.13	60.0
70500	-0.0952717	0.7748348	70112	Cemboing	217	10.4	240.0
60210	-0.1349379	0.8123073	60136	Cempuis	383	9.46	180.0
33360	-0.17847209	0.73339355	33118	Cénac	1806	7.53	70.0
24250	-0.15810905	0.7300425	24091	Cénac-et-Saint-Julien	1068	20.62	80.0
70230	-0.09208023	0.7672599	70113	Cenans	111	5.04	240.0
30480	-0.12489239	0.7135344	30077	Cendras	1952	13.08	200.0
70500	-0.09448502	0.77477366	70114	Cendrecourt	233	9.37	230.0
25640	-0.091532186	0.7667092	25107	Cendrey	188	5.6	270.0
24380	-0.16217941	0.7341889	24092	Cendrieux	552	31.11	232.0
46330	-0.15243714	0.72308266	46068	Cénevières	161	15.97	160.0
11170	-0.15101425	0.70290136	11089	Cenne-Monestiés	310	7.78	180.0
33150	-0.17908734	0.7348175	33119	Cenon	21283	5.58	9.0
86530	-0.1600902	0.7653807	86046	Cenon-sur-Vienne	1900	8.81	53.0
39250	-0.09469737	0.7566723	39083	Censeau	292	9.83	840.0
21430	-0.114136495	0.7658025	21124	Censerey	167	12.11	400.0
89310	-0.11662803	0.7748692	89064	Censy	50	4.78	270.0
12120	-0.14510116	0.71661913	12065	Centrès	599	36.78	540.0
20238	-0.059661727	0.6861569	0	Centuri	229	8.67	220.0
69840	-0.11269265	0.74917465	69035	Cenves	328	26.37	600.0
31620	-0.15837257	0.71149814	31136	Cépet	1315	7.14	128.0
11300	-0.15000606	0.69877225	11090	Cépie	540	6.85	162.0
45120	-0.13085122	0.78304946	45061	Cepoy	2064	8.45	96.0
32500	-0.16744299	0.71426874	32101	Céran	149	10.53	108.0
72330	-0.16209722	0.78448683	72051	Cérans-Foulletourte	2445	32.52	65.0
66290	-0.14003013	0.68553424	66048	Cerbère	1487	8.32	20.0
18120	-0.14080623	0.7680563	18044	Cerbois	359	18.55	126.0
69220	-0.112759046	0.7465708	69036	Cercié	856	5.01	230.0
74350	-0.09639576	0.7429979	74051	Cercier	518	11.51	600.0
24320	-0.16540378	0.741311	24093	Cercles	173	15.14	150.0
45520	-0.14086732	0.7835674	45062	Cercottes	737	24.31	121.0
17270	-0.1742294	0.7388013	17077	Cercoux	1065	42.07	80.0
58340	-0.12325053	0.76117045	58046	Cercy-la-Tour	2108	45.45	200.0
45620	-0.13627543	0.77666086	45063	Cerdon	1009	67.32	145.0
1450	-0.10330414	0.74477744	1068	Cerdon	672	12.01	320.0
40090	-0.18198629	0.7201286	40081	Cère	274	40.04	60.0
37460	-0.150951	0.77237475	37046	Céré-la-Ronde	437	49.55	130.0
37390	-0.15613595	0.7775505	37047	Cerelles	982	12.29	100.0
50510	-0.17552222	0.8066154	50109	Cérences	1757	26.25	50.0
4280	-0.10613884	0.7060195	4045	Céreste	1036	32.77	400.0
66400	-0.14523397	0.6871805	66049	Céret	7291	38.08	160.0
59680	-0.11084321	0.81939566	59142	Cerfontaine	559	3.86	150.0
95000	-0.13586691	0.8013423	95127	Cergy	54781	14.56	30.0
89320	-0.12032377	0.78393006	89065	Cérilly	54	7.27	150.0
21330	-0.11097762	0.7771305	21125	Cérilly	242	13.92	222.0
3350	-0.13362545	0.75821227	3048	Cérilly	1568	71.07	330.0
61000	-0.15950981	0.79495245	61077	Cerisé	776	4.49	140.0
52320	-0.10327461	0.78394663	52091	Cerisières	92	9.93	332.0
89320	-0.12201386	0.78325915	89066	Cerisiers	900	26.06	150.0
80800	-0.12707417	0.81543815	80184	Cerisy	387	10.83	40.0
61100	-0.16686869	0.8027023	61078	Cerisy-Belle-Étoile	688	13.42	134.0
80140	-0.13680896	0.81819755	80183	Cerisy-Buleux	260	5.75	100.0
50680	-0.16895962	0.81023204	50110	Cerisy-la-Forêt	839	23.91	84.0
50210	-0.17343098	0.808118	50111	Cerisy-la-Salle	937	16.95	130.0
79140	-0.17404889	0.76887727	79062	Cerizay	4589	18.92	170.0
9230	-0.16484912	0.70163774	9094	Cérizols	138	14.53	390.0
2240	-0.119786605	0.8117817	2149	Cerizy	48	4.07	105.0
39110	-0.09613327	0.7588877	39084	Cernans	98	5.57	654.0
86140	-0.16261728	0.76690024	86047	Cernay	384	3.35	85.0
28120	-0.14703995	0.7916507	28067	Cernay	71	7.92	180.0
14290	-0.15544899	0.804446	14147	Cernay	109	5.86	183.0
68700	-0.079981215	0.77268934	68063	Cernay	10446	17.9	291.0
51800	-0.10491844	0.80035245	51104	Cernay-en-Dormois	126	25.62	125.0
25120	-0.08488603	0.7635149	25108	Cernay-l'Église	258	6.01	865.0
78720	-0.13786826	0.795286	78128	Cernay-la-Ville	1727	10.05	174.0
51420	-0.112301305	0.80195785	51105	Cernay-lès-Reims	1210	16.1	130.0
77320	-0.12223883	0.7932509	77066	Cerneux	278	22.02	160.0
74350	-0.09629799	0.7436609	74052	Cernex	698	12.66	580.0
39250	-0.09444824	0.7552198	39085	Cerniébaud	53	10.41	984.0
8260	-0.10743548	0.8107993	8094	Cernion	46	6.7	272.0
51240	-0.11055242	0.7942575	51106	Cernon	120	16.07	109.0
39240	-0.10047385	0.7500644	39086	Cernon	254	16.96	507.0
60190	-0.12939365	0.8075215	60137	Cernoy	189	4.99	124.0
45360	-0.13307616	0.7744452	45064	Cernoy-en-Berry	439	29.03	190.0
49310	-0.17070192	0.77452993	49057	Cernusson	279	8.54	109.0
91590	-0.13440718	0.79119855	91129	Cerny	3066	17.25	70.0
2860	-0.11676467	0.8057206	2150	Cerny-en-Laonnois	54	7.29	180.0
2870	-0.11779739	0.80826163	2151	Cerny-lès-Bucy	114	3.17	86.0
71110	-0.12108468	0.7505131	71071	Céron	272	23.43	262.0
33720	-0.17740028	0.7305597	33120	Cérons	1347	5.85	10.0
14290	-0.15509278	0.803965	14148	Cerqueux	94	5.69	200.0
70000	-0.090355024	0.77005094	70115	Cerre-lès-Noroy	169	10.06	330.0
34420	-0.13605146	0.70047724	34073	Cers	1803	8.05	10.0
79290	-0.1696332	0.7719907	79063	Cersay	979	37.01	80.0
2220	-0.118742734	0.80390984	2152	Cerseuil	80	4.59	110.0
71390	-0.11200554	0.7568585	71072	Cersot	101	5.98	290.0
88300	-0.09581426	0.78315985	88083	Certilleux	248	5.93	350.0
1240	-0.10560793	0.74592876	1069	Certines	1288	16.01	250.0
74550	-0.09120376	0.7470298	74053	Cervens	729	6.39	614.0
42440	-0.12418396	0.74325114	42034	Cervières	111	7.62	860.0
5100	-0.09026139	0.72213817	5027	Cervières	129	110.17	1636.0
54420	-0.0884318	0.7891472	54110	Cerville	547	8.11	239.0
20221	-0.05875391	0.6752665	0	Cervione	1452	11.51	300.0
58800	-0.12104935	0.7674075	58047	Cervon	661	54.09	298.0
43380	-0.12937604	0.7318908	43044	Cerzat	197	10.45	610.0
39570	-0.10184829	0.7541287	39088	Cesancey	334	5.21	270.0
73200	-0.09261288	0.7369209	73061	Césarches	357	2.91	475.0
45300	-0.13558035	0.7875884	45065	Césarville-Dossainville	248	19.25	135.0
64170	-0.18351793	0.7101126	64184	Cescau	349	8.03	263.0
9800	-0.16570626	0.69832003	9095	Cescau	105	5.38	580.0
14270	-0.16017964	0.80657554	14149	Cesny-aux-Vignes	496	8.89	25.0
14220	-0.1636431	0.80534565	14150	Cesny-Bois-Halbout	632	6.7	170.0
33760	-0.17513606	0.73210174	33121	Cessac	169	3.69	60.0
31290	-0.15534511	0.7058093	31137	Cessales	130	3.37	215.0
55700	-0.099910565	0.80479157	55095	Cesse	128	5.34	170.0
34460	-0.13894957	0.7031363	34074	Cessenon-sur-Orb	1730	37.02	60.0
73410	-0.09882788	0.73927313	73062	Cessens	331	13.29	710.0
34210	-0.14349476	0.70162624	34075	Cesseras	400	15.02	84.0
3500	-0.12973599	0.7519255	3049	Cesset	353	12.2	310.0
27110	-0.14762461	0.8059033	27135	Cesseville	331	6.58	153.0
25440	-0.095970966	0.76197755	25109	Cessey	288	7.59	300.0
21110	-0.10378122	0.765907	21126	Cessey-sur-Tille	451	11.61	205.0
2320	-0.118404135	0.80799824	2153	Cessières	437	9.68	110.0
38110	-0.10540167	0.73597485	38064	Cessieu	2112	14.57	305.0
77240	-0.13100536	0.7922401	77067	Cesson	7699	7.0	80.0
35510	-0.18031284	0.79329747	35051	Cesson-Sévigné	14344	32.18	40.0
77520	-0.124970846	0.7903049	77068	Cessoy-en-Montois	190	5.28	130.0
1170	-0.0955754	0.74804026	1071	Cessy	2283	6.45	540.0
58220	-0.12723249	0.7699696	58048	Cessy-les-Bois	107	17.71	240.0
33610	-0.1813184	0.73329246	33122	Cestas	16927	99.82	41.0
81150	-0.15081403	0.71430725	81067	Cestayrols	451	17.12	240.0
61260	-0.15312953	0.7899148	61079	Ceton	1919	59.93	120.0
64490	-0.18616776	0.702276	64185	Cette-Eygun	95	19.17	521.0
73730	-0.09223578	0.7349325	73063	Cevins	687	32.61	420.0
34800	-0.13334821	0.7057617	34076	Ceyras	725	6.96	55.0
63122	-0.1329646	0.74245685	63070	Ceyrat	5593	9.45	560.0
13600	-0.10687661	0.69483316	13023	Ceyreste	3636	23.19	71.0
23210	-0.14883848	0.75091374	23042	Ceyroux	107	12.32	440.0
43000	-0.12532598	0.72917944	43045	Ceyssac	405	10.95	740.0
63210	-0.13494691	0.7433342	63071	Ceyssat	467	30.31	800.0
1250	-0.10481525	0.7466423	1072	Ceyzériat	2390	9.22	300.0
1350	-0.10062972	0.7401252	1073	Ceyzérieu	814	19.77	270.0
33620	-0.1769382	0.738619	33123	Cézac	1762	19.4	38.0
46170	-0.15776037	0.7218301	46069	Cézac	146	17.59	195.0
85410	-0.17661743	0.7652448	85041	Cezais	267	12.24	80.0
32410	-0.16979405	0.7146251	32102	Cézan	150	12.43	200.0
42130	-0.121987775	0.74216384	42035	Cezay	157	10.44	620.0
15230	-0.13744837	0.7299319	15033	Cézens	261	32.09	1100.0
39240	-0.101456515	0.7494863	39089	Cézia	63	3.63	508.0
89410	-0.12403769	0.7811019	89067	Cézy	1038	16.29	76.0
16150	-0.16073175	0.7495054	16070	Chabanais	1944	15.05	160.0
5400	-0.10254078	0.7165036	5028	Chabestan	126	12.3	780.0
26120	-0.11115619	0.7248952	26064	Chabeuil	5861	40.11	220.0
89800	-0.11918734	0.7772903	89068	Chablis	2594	38.75	140.0
38690	-0.10498027	0.7337293	38065	Châbons	1485	18.44	510.0
5260	-0.09735501	0.7190341	5029	Chabottes	610	10.07	1100.0
86380	-0.16353114	0.76500493	86048	Chabournay	725	5.91	93.0
16150	-0.1603149	0.7504757	16071	Chabrac	464	22.57	213.0
63250	-0.12500006	0.7439268	63072	Chabreloche	1323	9.67	619.0
19350	-0.15490103	0.738614	19035	Chabrignac	430	11.01	270.0
26400	-0.112451345	0.7219578	26065	Chabrillan	608	17.54	240.0
36210	-0.14555754	0.7713622	36034	Chabris	2652	41.2	90.0
49400	-0.1658177	0.7742658	49060	Chacé	1309	6.64	40.0
10110	-0.11007834	0.78137225	10071	Chacenay	60	7.8	250.0
2200	-0.12008484	0.8037119	2154	Chacrise	339	12.82	70.0
63320	-0.13197911	0.7397635	63073	Chadeleuf	302	5.75	440.0
17800	-0.17570561	0.7464007	17078	Chadenac	425	14.07	40.0
48190	-0.12903245	0.7205305	48037	Chadenet	97	13.4	880.0
43770	-0.12448423	0.7294954	43046	Chadrac	3011	2.48	600.0
43150	-0.1242961	0.7276407	43047	Chadron	207	13.53	770.0
16250	-0.168907	0.7442913	16072	Chadurie	484	16.5	150.0
25300	-0.09214531	0.75816214	25110	Chaffois	710	16.37	850.0
70400	-0.08547696	0.76977193	70116	Chagey	659	7.08	350.0
42800	-0.115439326	0.7365911	42036	Chagnon	411	2.47	350.0
8430	-0.1048623	0.8065361	8095	Chagny	131	13.38	200.0
71150	-0.11005124	0.76012826	71073	Chagny	5591	18.94	210.0
72340	-0.15732026	0.7820859	72052	Chahaignes	747	22.68	63.0
61320	-0.16186866	0.7975457	61080	Chahains	90	7.62	345.0
21120	-0.10512908	0.7695267	21127	Chaignay	430	25.04	340.0
27120	-0.14291218	0.8021891	27136	Chaignes	252	6.45	150.0
79500	-0.16931684	0.7570572	79064	Chail	505	12.66	130.0
36310	-0.1521109	0.7579481	36035	Chaillac	1170	61.07	190.0
87200	-0.15889421	0.7492817	87030	Chaillac-sur-Vienne	951	15.31	233.0
53420	-0.17160207	0.79340774	53048	Chailland	1136	35.79	100.0
85450	-0.17965694	0.762381	85042	Chaillé-les-Marais	1599	40.17	100.0
85310	-0.18306394	0.76646674	85043	Chaillé-sous-les-Ormeaux	1018	17.59	70.0
41120	-0.14871936	0.7770101	41032	Chailles	2019	18.51	80.0
17890	-0.18242797	0.75111914	17079	Chaillevette	1082	9.55	5.0
2000	-0.11820224	0.8071839	2155	Chaillevois	175	2.18	100.0
89770	-0.11963633	0.78207743	89069	Chailley	609	17.01	170.0
55210	-0.09562738	0.7943141	55096	Chaillon	106	11.51	265.0
61500	-0.15804306	0.7984132	61081	Chailloué	464	11.74	210.0
77930	-0.13123569	0.7905686	77069	Chailly-en-Bière	2129	13.05	80.0
77120	-0.12451444	0.7952852	77070	Chailly-en-Brie	1180	17.98	140.0
45260	-0.13332455	0.78168666	45066	Chailly-en-Gâtinais	560	18.41	100.0
57365	-0.08838218	0.79812384	57125	Chailly-lès-Ennery	272	7.5	190.0
21320	-0.112419695	0.7668159	21128	Chailly-sur-Armançon	201	18.76	390.0
74540	-0.09749527	0.7386801	74054	Chainaz-les-Frasses	518	5.55	670.0
39120	-0.10193393	0.759442	39090	Chaînée-des-Coupis	138	5.21	218.0
45380	-0.14240673	0.7820072	45067	Chaingy	2859	21.71	109.0
71570	-0.11136802	0.74886745	71074	Chaintré	503	3.32	280.0
77460	-0.12950286	0.7855598	77071	Chaintreaux	783	23.89	125.0
51130	-0.11309669	0.7956853	51107	Chaintrix-Bierges	227	10.33	94.0
27580	-0.15132886	0.7992298	27137	Chaise-Dieu-du-Theil	245	5.93	200.0
85200	-0.1775728	0.7626337	85044	Chaix	422	7.42	50.0
11230	-0.1533473	0.6971291	11091	Chalabre	1172	16.05	380.0
24380	-0.16363083	0.73615676	24094	Chalagnac	338	14.57	210.0
42600	-0.12097772	0.7397476	42037	Chalain-d'Uzore	443	8.07	400.0
42600	-0.11985111	0.73912334	42038	Chalain-le-Comtal	454	18.74	380.0
55140	-0.09580989	0.7882717	55097	Chalaines	297	8.48	250.0
16210	-0.17079109	0.7406787	16073	Chalais	2027	17.75	60.0
86200	-0.16471793	0.7697421	86049	Chalais	553	14.9	70.0
36370	-0.15301238	0.75988644	36036	Chalais	165	40.16	103.0
1320	-0.10699992	0.743679	1074	Chalamont	1658	33.02	300.0
68490	-0.07571964	0.77250975	68064	Chalampé	966	4.82	216.0
52160	-0.10387715	0.7729402	52092	Chalancey	132	13.66	470.0
26470	-0.10791577	0.71765286	26067	Chalancon	56	35.95	760.0
86190	-0.16678537	0.7646016	86050	Chalandray	671	25.33	160.0
2270	-0.11650051	0.80982876	2156	Chalandry	222	7.68	70.0
8160	-0.10408144	0.8088064	8096	Chalandry-Elaire	524	5.17	160.0
77171	-0.121309906	0.7904368	77072	Chalautre-la-Grande	610	18.27	110.0
77160	-0.123011686	0.79042894	77073	Chalautre-la-Petite	568	9.49	100.0
58140	-0.119003035	0.7688589	58049	Chalaux	62	10.2	312.0
1480	-0.111349076	0.74484044	1075	Chaleins	1025	17.11	240.0
24800	-0.15931493	0.7427555	24095	Chaleix	435	19.14	280.0
7240	-0.11661467	0.7251937	7048	Chalencon	303	9.6	700.0
45120	-0.13097523	0.7824684	45068	Châlette-sur-Loing	13969	13.12	87.0
10500	-0.11052256	0.78725696	10073	Chalette-sur-Voire	134	5.7	110.0
01230	-0.10275059	0.7424481	1076	Chaley	106	4.67	440.0
25220	-0.09359048	0.7645315	25111	Chalèze	367	5.73	250.0
25220	-0.093791455	0.7644113	25112	Chalezeule	952	3.93	250.0
15320	-0.1329993	0.72879606	15034	Chaliers	196	18.61	829.0
77144	-0.12824939	0.7975709	77075	Chalifert	1055	2.43	103.0
54230	-0.09117447	0.78815347	54111	Chaligny	2955	13.37	290.0
15170	-0.13604309	0.7327555	15035	Chalinargues	433	27.47	1060.0
52600	-0.10021264	0.7747382	52093	Chalindrey	2693	20.22	341.0
18130	-0.1343216	0.7625952	18045	Chalivoy-Milon	461	19.94	215.0
49440	-0.17563267	0.78372926	49061	Challain-la-Potherie	774	48.5	55.0
85300	-0.1881336	0.77222973	85047	Challans	16132	65.54	20.0
58420	-0.12283072	0.7689692	58050	Challement	54	9.61	250.0
8400	-0.10498282	0.80183077	8097	Challerange	461	11.03	110.0
72250	-0.15787138	0.78553647	72053	Challes	1089	26.05	90.0
1450	-0.1032352	0.74552673	1077	Challes-la-Montagne	200	7.82	500.0
73190	-0.098035924	0.73482084	73064	Challes-les-Eaux	3931	5.62	310.0
28300	-0.14434026	0.79424846	28068	Challet	385	10.13	190.0
1630	-0.0969921	0.74578524	1078	Challex	1057	8.79	490.0
16300	-0.17174493	0.74342513	16074	Challignac	314	13.24	110.0
74910	-0.09904892	0.7431774	74055	Challonges	337	7.83	470.0
